7.5,,3.75,,1.125,,0.5,,0.25,,0.1,,0.05,,0.025,,0.00125,,fondo,,
Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),Wavelength (nm),Intensity (a.u.),
423.0299988,158.7644043,423.0299988,132.0567169,423.0299988,60.47457504,423.0299988,22.13031769,423.0299988,7.767349243,423.0299988,3.798498869,423.0299988,1.587301612,423.0299988,1.596169233,423.0299988,0.5095659494,423.0299988,0.2768932581,
423.9299927,170.5508118,423.9299927,144.7362823,423.9299927,66.91035461,423.9299927,24.83080673,423.9299927,9.065772057,423.9299927,4.243826866,423.9299927,2.091751814,423.9299927,1.161721349,423.9299927,0.6140184999,423.9299927,-0.1518449187,
425,192.7399139,425,161.2791443,425,73.56983948,425,26.41973114,425,10.39500999,425,5.016489506,425,2.49094224,425,1.392423272,425,1.077031136,425,-0.1406601667,
426.0599976,212.044754,426.0599976,178.0798035,426.0599976,82.64575958,426.0599976,29.90621185,426.0599976,11.18485165,426.0599976,5.57037878,426.0599976,2.439354897,426.0599976,2.116252899,426.0599976,1.00257802,426.0599976,0.1410238296,
426.9599915,224.363205,426.9599915,192.1584015,426.9599915,88.50991058,426.9599915,32.62112045,426.9599915,12.01779747,426.9599915,5.754445553,426.9599915,2.593793392,426.9599915,2.230448008,426.9599915,1.027598381,426.9599915,0.1480238885,
428.0299988,244.3101501,428.0299988,208.5969238,428.0299988,95.65409851,428.0299988,35.74800873,428.0299988,13.17649269,428.0299988,6.369132996,428.0299988,3.15084672,428.0299988,2.56957221,428.0299988,1.18511498,428.0299988,0.08984725922,
428.9299927,263.6410828,428.9299927,223.5830536,428.9299927,103.3099289,428.9299927,38.57849503,428.9299927,14.2966795,428.9299927,7.320576191,428.9299927,3.552397966,428.9299927,2.162525892,428.9299927,1.082403898,428.9299927,-0.2359380871,
430,286.0623779,430,241.7475281,430,115.0217743,430,42.81030655,430,15.73410606,430,7.834563255,430,3.770288229,430,2.218969822,430,0.9629737139,430,0.1887593865,
431.0700073,312.8954773,431.0700073,261.3112488,431.0700073,122.4303894,431.0700073,46.98672104,431.0700073,17.56514168,431.0700073,8.231368065,431.0700073,3.911525011,431.0700073,2.854611635,431.0700073,0.9460737705,431.0700073,0.2929830551,
432,329.3616028,432,280.9784851,432,131.2210693,432,49.10093689,432,18.86015129,432,8.581427574,432,4.162134171,432,2.883367777,432,1.289554596,432,0,
433.0700073,351.1496277,433.0700073,299.5124207,433.0700073,141.0944977,433.0700073,54.48065186,433.0700073,20.36070251,433.0700073,9.366909981,433.0700073,4.325850487,433.0700073,3.427172661,433.0700073,1.359289289,433.0700073,0,
434,371.0175781,434,317.6325989,434,150.0108795,434,57.65717316,434,20.09790039,434,10.50217819,434,4.655537128,434,2.932824373,434,1.360676527,434,0.386174947,
435.0700073,402.4627991,435.0700073,338.7579041,435.0700073,163.6264954,435.0700073,61.37056732,435.0700073,21.93379211,435.0700073,10.50311756,435.0700073,5.145797729,435.0700073,3.267058611,435.0700073,1.339008212,435.0700073,0.1018641144,
436,419.632782,436,357.9365845,436,172.0876007,436,65.18592072,436,23.82624054,436,10.89605045,436,5.209397316,436,3.282803774,436,1.428503394,436,0.5472092032,
437.0700073,447.9489746,437.0700073,376.9053345,437.0700073,181.4302368,437.0700073,69.76429749,437.0700073,25.002285,437.0700073,12.7427187,437.0700073,5.124106884,437.0700073,3.095975161,437.0700073,1.454581976,437.0700073,0.09967605025,
